RA,DEC,VMAG,BSC_NEIGHBOR_DEG,MY_BSC_ID
3.4341666666666666,-26.284722222222225,6.300000190734863,0.26289512747952065,42
3.5095833333333335,33.20611111111111,6.199999809265137,1.4385237936396162,43
3.6508333333333334,20.206666666666667,4.800000190734863,2.078936678190705,44
3.6149999999999998,-7.780555555555556,5.099999904632568,1.083814867376502,45
3.3308333333333335,-84.99416666666667,5.699999809265137,1.8791333393091503,46
3.66,-18.93277777777778,4.400000095367432,0.6964480824019332,47
3.73375,22.284166666666668,6.199999809265137,2.078936678190705,48
3.745,8.820833333333333,5.699999809265137,0.7011217927543757,49
3.7270833333333333,-9.569722222222222,5.699999809265137,1.3418381929853125,50
3.7791666666666672,31.535833333333336,6.400000095367432,0.7506942564131156,51
3.794166666666667,27.283055555555556,6.300000190734863,0.4937224108049861,52
3.7425,-34.904444444444444,6.099999904632568,0.7010008113324733,53
4.058333333333334,76.95083333333334,6.300000190734863,0.8293912726422895,54
4.09,43.594722222222224,6.099999904632568,0.46662521708393195,55
4.037083333333333,-31.44638888888889,5.599999904632568,1.5641592224412983,56
3.9799999999999995,-75.9113888888889,6.400000095367432,1.4252614340953083,57
4.142083333333333,8.239999999999998,6.099999904632568,0.7011217927543757,58
4.237916666666666,61.53333333333333,5.699999809265137,0.9762254569176141,59
4.177083333333334,-20.210555555555555,6.400000095367432,1.1759964926618733,60
4.287916666666667,47.9475,5.800000190734863,0.8874455129008716,61
4.272916666666667,38.681666666666665,4.599999904632568,1.06448686152065,62
4.204166666666667,-78.78055555555555,6.699999809265137,1.374682039775423,63
4.429166666666666,51.433055555555555,6.099999904632568,1.170942278913879,64
4.385833333333333,-19.051111111111112,6.400000095367432,0.6964480824019332,65
4.4487499999999995,1.6888888888888889,6.099999904632568,1.917604164043833,66
4.582083333333333,36.78527777777778,4.5,1.3069816981394917,67
4.571666666666666,11.205833333333333,6.0,0.6826879308909293,68
4.675416666666667,43.79111111111111,6.099999904632568,0.46662521708393195,69
4.659583333333333,31.51722222222222,5.800000190734863,0.6934851464314552,70
4.674166666666666,-8.052777777777779,6.400000095367432,0.7920541824510736,71
4.677499999999999,-43.23527777777778,6.300000190734863,1.4306567755116104,72
4.857083333333334,-8.823888888888888,3.5,0.7920541824510736,73
4.923333333333333,40.72972222222222,6.300000190734863,1.2073863420006519,74
5.0216666666666665,48.86527777777778,6.5,1.0390144683608145,75
5.017916666666666,-64.87472222222222,4.199999809265137,1.7662272228327303,76
5.101666666666667,30.935833333333335,5.900000095367432,0.6934851464314552,77
5.189583333333332,32.91138888888889,5.699999809265137,1.4385237936396162,78
5.149583333333333,8.190277777777778,5.300000190734863,0.9984001528933322,79
5.227083333333333,10.976944444444445,6.5,0.6826879308909293,80
5.2804166666666665,37.968611111111116,5.099999904632568,0.8348468298115391,81
5.1625,-69.625,5.5,1.9563175466567904,82
5.38,-28.981666666666666,5.099999904632568,2.086760367217645,83
5.442916666666666,-20.05777777777778,5.099999904632568,1.1982533503013575,84
5.606249999999999,13.4825,6.199999809265137,2.490883300037593,85
5.369166666666666,-77.42694444444444,5.900000095367432,0.2910469959645968,86
5.715833333333333,-12.209444444444443,6.300000190734863,2.9897328875175813,87
5.8025,-31.03611111111111,6.5,1.5641592224412983,88
6.008333333333333,38.577222222222225,7.300000190734863,0.8348468298115391,89
6.065,52.019999999999996,5.5,1.0349832724348556,90
6.197916666666667,61.83111111111111,5.400000095367432,0.9762254569176141,92
6.12375,-2.2191666666666667,6.0,2.2218911657285654,93
6.276666666666666,53.04694444444444,5.699999809265137,1.0127477090295973,95
6.350833333333334,1.9397222222222223,5.699999809265137,1.917604164043833,96
6.437916666666667,-77.25416666666666,2.799999952316284,0.2910469959645968,97
6.570833333333334,-42.30611111111111,2.299999952316284,1.3739667542110365,98
6.550833333333333,-43.68,3.9000000953674316,1.3739667542110365,99
6.655833333333334,-0.04972222222222222,6.099999904632568,2.012679691995339,100
6.81125,-25.547222222222224,5.900000095367432,1.8979750269132718,101
7.012083333333334,17.893055555555556,5.0,1.448580980891046,102
7.057083333333334,44.394444444444446,5.099999904632568,1.1772858713722298,103
6.982083333333334,-33.007222222222225,4.800000190734863,0.9752478239619651,104
7.052916666666667,16.445,6.0,1.448580980891046,105
7.08375,10.189722222222223,6.0,1.987605969799773,106
7.087916666666667,-20.334999999999997,6.400000095367432,1.5685407181334299,107
7.11,-39.915,5.400000095367432,1.094413688579788,108
7.235833333333334,36.9,6.199999809265137,1.8848152148819757,109
7.179583333333333,-50.532777777777774,6.199999809265137,1.783412514777718,110
7.729166666666666,77.01944444444445,6.199999809265137,0.8293912726422895,111
7.582916666666667,59.977222222222224,5.900000095367432,0.8379606373642237,112
7.530416666666666,29.751666666666665,5.199999809265137,1.585091417905483,113
7.4662500000000005,-14.864166666666666,6.099999904632568,1.49812760886303,114
7.45375,-32.11666666666667,6.5,0.9752478239619651,115
7.510000000000001,-3.957222222222222,5.699999809265137,1.3494019117191551,116
7.5945833333333335,-23.78777777777778,5.099999904632568,1.6211443954467961,117
7.615833333333333,-40.93944444444444,6.099999904632568,1.094413688579788,118
7.60875,-48.215,5.599999904632568,0.6106527650459153,119
7.855416666666667,66.51944444444445,6.099999904632568,0.37597865418860854,120
7.8566666666666665,33.58166666666667,5.800000190734863,1.1435513646606497,121
7.943333333333333,54.52222222222222,4.699999809265137,0.4240871904399562,122
7.921666666666668,52.839444444444446,5.599999904632568,1.0127477090295973,123
7.854166666666667,-48.80361111111111,4.699999809265137,0.6106527650459153,124
7.88625,-62.95805555555556,4.300000190734863,0.007962397395018774,125
7.890000000000001,-62.965833333333336,4.5,0.007962397395018774,126
8.111666666666666,43.49472222222222,6.699999809265137,1.1772858713722298,127
8.330416666666668,70.98166666666667,6.400000095367432,2.0054485205678048,128
8.25,62.931666666666665,4.099999904632568,1.454582325232057,129
8.147916666666667,20.294444444444448,5.300000190734863,1.849194623084671,130
8.099166666666667,6.955555555555556,5.599999904632568,3.173814263958476,131
8.14375,27.580555555555556,6.599999904632568,0.7017833662972407,132
8.204583333333332,28.280277777777776,6.300000190734863,0.7017833662972407,133
8.293333333333335,54.894999999999996,5.900000095367432,0.4240871904399562,134
8.1825,-63.03111111111111,5.0,0.14797551688032864,135
8.60375,66.75027777777778,6.400000095367432,0.37597865418860854,136
8.42125,-29.558333333333334,5.5,2.6897811035948513,137
8.347083333333334,-71.26611111111112,6.099999904632568,1.9141917281715255,138
8.615833333333333,-52.37305555555555,5.5,2.0462759516565905,139
8.730416666666667,13.371111111111112,6.400000095367432,0.2916532765468335,140
8.812083333333334,-3.592777777777778,5.199999809265137,1.3494019117191551,141
8.886666666666667,-0.5055555555555555,5.900000095367432,2.2768966309583853,142
9.034583333333334,54.16861111111111,5.0,0.2979500962199506,143
8.977916666666667,13.206666666666665,6.400000095367432,0.2916532765468335,144
9.11375,60.32611111111112,5.699999809265137,0.8379606373642237,145
8.92125,-48.00083333333333,5.5,0.9021713450919333,146
8.889166666666668,-54.82194444444445,6.0,0.4968192355091726,147
9.083333333333332,27.254722222222224,6.5,0.8954267322376337,148
9.0125,-14.973611111111111,6.400000095367432,1.49812760886303,149
9.02875,-22.842499999999998,6.0,1.400407034049832,150
9.194166666666666,44.48861111111111,5.099999904632568,1.2626439967736538,151
9.242916666666666,53.89694444444444,3.5999999046325684,0.2979500962199506,152
9.220416666666667,33.71944444444445,4.300000190734863,1.1435513646606497,153
9.197083333333333,15.231666666666667,5.800000190734863,1.9147152231195113,154
9.280000000000001,24.014166666666668,6.400000095367432,1.1915628840198331,155
9.337916666666667,35.39944444444444,5.400000095367432,1.6827839965175477,156
9.947083333333333,82.49388888888889,6.400000095367432,1.294633908930611,157
9.336250000000001,-24.76722222222222,5.5,1.2082078554187614,158
9.155833333333334,-65.12472222222222,6.400000095367432,0.7010185710878614,159
9.377083333333333,3.1352777777777776,6.300000190734863,3.2510387892582098,160
9.325416666666667,-54.39416666666666,6.400000095367432,0.4968192355091726,161
9.63875,29.311666666666667,4.300000190734863,1.5581715231460598,162
9.791250000000002,49.35444444444445,5.400000095367432,1.2485306842509687,163
9.832083333333333,30.860833333333336,3.200000047683716,1.5581715231460598,164
9.840833333333334,21.250555555555554,5.800000190734863,0.22905664459473649,165
9.981666666666667,21.438333333333333,5.300000190734863,0.22905664459473649,166
10.127083333333333,56.53722222222222,2.200000047683716,1.4713140825578621,167
9.67,-73.13722222222223,6.800000190734863,1.9113695554499872,168
9.99125,-33.961666666666666,6.599999904632568,2.6849660834872577,169
9.966666666666667,-44.79666666666667,6.0,1.3135367753123424,170
10.119166666666665,-16.516944444444444,6.400000095367432,1.2544836322863997,171
10.137083333333333,-23.804444444444446,6.099999904632568,1.2082078554187614,172
10.176666666666666,-4.351944444444444,5.900000095367432,1.2025360193425347,173
10.280000000000001,39.45861111111111,5.300000190734863,2.318305383719979,174
10.11,-59.45444444444445,5.800000190734863,0.8562668831277123,175
10.514166666666666,66.14750000000001,5.800000190734863,0.972570058664176,176
10.4,24.629166666666666,6.0,1.1915628840198331,177
10.51625,50.5125,4.800000190734863,1.1640009057056626,178
10.331666666666667,-46.085,4.5,1.3135367753123424,179
10.629583333333333,58.75333333333333,6.099999904632568,0.9809371257720797,180
10.443333333333333,-56.501666666666665,5.699999809265137,0.9851829791826457,182
10.867083333333333,47.02472222222222,4.900000095367432,0.8553680751584272,183
10.678749999999999,-38.46333333333334,6.0,0.29406804820834265,184
10.674166666666666,-60.2625,5.900000095367432,0.8562668831277123,185
10.618333333333332,-65.46805555555555,5.300000190734863,0.7010185710878614,186
10.8975,-17.986666666666668,2.0,0.9850649390393983,187
11.11,47.86416666666667,5.599999904632568,0.4229654528111665,188
10.959166666666667,-12.011666666666667,6.0,0.9571127284233655,189
10.838333333333335,-57.463055555555556,4.300000190734863,0.9851829791826457,190
11.4125,74.98805555555556,5.599999904632568,0.19683553683905014,191
11.181249999999999,48.28444444444444,4.5,0.4229654528111665,192
11.0475,-10.609444444444444,4.699999809265137,1.4048947929711835,193
11.050416666666667,-38.42166666666667,5.900000095367432,0.29406804820834265,194
11.321666666666667,55.22166666666667,5.400000095367432,0.16089571219497567,195
11.184999999999999,-22.00611111111111,5.199999809265137,0.6161683482057064,196
11.237916666666665,-42.67666666666666,5.900000095367432,1.1779032393410647,197
11.134583333333333,-62.49777777777778,6.0,1.1080188843997065,198
11.662500000000001,69.325,6.300000190734863,1.0699650781086836,199
11.350416666666666,-4.629166666666667,6.099999904632568,1.2025360193425347,200
11.25,-53.715,6.099999904632568,1.3181203832547734,201
11.369583333333335,-12.880833333333333,6.099999904632568,0.9571127284233655,202
11.562916666666666,55.305277777777775,6.5,0.16089571219497567,203
11.545416666666666,44.86138888888889,6.0,0.743235641225547,204
11.423749999999998,-16.424166666666668,6.400000095367432,1.2544836322863997,205
11.676666666666668,59.574444444444445,6.300000190734863,0.9809371257720797,206
11.942083333333333,74.8475,5.400000095367432,0.19683553683905014,207
11.440000000000001,-47.55166666666666,5.800000190734863,1.011245045606704,208
11.549166666666668,-22.521944444444443,5.5,0.6161683482057064,209
11.637500000000001,15.475555555555555,5.300000190734863,1.5767173055102461,210
12.037916666666668,72.67500000000001,5.800000190734863,1.9467547838806163,211
11.75625,11.973888888888888,5.5,2.9785421951432527,212
11.806666666666667,19.578888888888887,6.099999904632568,1.3559866347685499,213
11.834583333333333,24.26722222222222,4.0,1.355172181667559,214
11.848333333333333,6.740833333333334,5.900000095367432,0.6018031036510973,215
11.978333333333333,20.92527777777778,6.5,1.3559866347685499,216
11.930416666666666,-18.06138888888889,5.699999809265137,0.9850649390393983,217
12.275,57.81583333333333,3.4000000953674316,0.9621760872072231,218
12.004583333333334,-21.722499999999997,5.5,0.8117815377738163,219
12.072500000000002,7.3,5.900000095367432,0.3012178394137226,220
12.095833333333333,5.280555555555556,5.699999809265137,1.480875542147406,221
12.20875,50.968333333333334,4.800000190734863,0.6337000444070835,222
12.170833333333334,7.585,4.400000095367432,0.3012178394137226,223
12.244583333333335,16.940555555555555,5.0,1.5767173055102461,224
12.453333333333333,41.07888888888889,4.5,2.318305383719979,225
12.356666666666666,-13.561388888888889,5.5,1.17750159928777,226
12.307916666666666,-24.136388888888888,5.900000095367432,0.7782835136210813,227
12.236250000000002,-46.69777777777777,6.199999809265137,1.011245045606704,228
12.47,27.710833333333333,7.0,0.001576636078329549,229
12.471666666666666,27.710277777777776,7.099999904632568,0.001576636078329549,230
12.389166666666668,-23.361666666666668,6.199999809265137,0.7782835136210813,231
12.681666666666667,64.2475,5.300000190734863,2.106065301792805,232
12.57625,45.00222222222222,6.099999904632568,0.743235641225547,233
12.531666666666666,-10.644444444444444,5.099999904632568,1.4591297481053187,234
12.1475,-74.92333333333333,5.0,1.9113695554499872,235
12.818333333333333,61.80583333333333,6.0,0.7145739591683063,236
12.739166666666668,51.50805555555556,6.300000190734863,0.11325116183724664,237
12.515416666666667,-43.39472222222222,6.400000095367432,0.453904253863147,238
13.721250000000001,83.70722222222223,5.599999904632568,1.294633908930611,239
12.890416666666667,51.571111111111115,6.199999809265137,0.11325116183724664,240
12.671666666666667,-50.98694444444445,5.199999809265137,2.8627779107436053,241
12.82625,3.385,6.300000190734863,2.0306513773529598,242
13.267083333333334,61.12416666666667,4.800000190734863,0.6013796682734345,243
12.967083333333333,-43.70916666666667,6.900000095367432,0.453904253863147,244
13.2225,38.54861111111111,6.599999904632568,0.7572112123032866,245
13.169166666666667,-24.00583333333333,5.400000095367432,0.7804960971340867,246
13.252083333333333,-1.1441666666666666,4.699999809265137,3.688406472450952,247
13.3675,37.418055555555554,6.0,1.1363169893811478,248
13.448333333333334,52.689166666666665,6.199999809265137,1.169326178978604,249
13.301666666666666,-24.776944444444442,6.400000095367432,0.7804960971340867,250
13.10125,-69.50444444444445,6.199999809265137,0.22857700398786962,251
13.750416666666666,58.97277777777778,4.800000190734863,0.29828609783473115,252
13.646666666666667,19.188333333333333,5.699999809265137,1.7790893813427406,253
13.573333333333334,-8.740833333333333,6.099999904632568,1.4368525758901995,254
13.771666666666667,48.67861111111111,6.199999809265137,1.7616523107296016,255
13.407916666666667,-62.87138888888889,5.699999809265137,1.1080188843997065,256
13.741666666666667,23.628333333333334,5.400000095367432,0.5550634808333458,257
13.81125,24.556944444444444,6.199999809265137,0.9307811020753852,258
14.05375,57.99666666666667,6.199999809265137,0.9621760872072231,259
14.231666666666667,68.7761111111111,6.300000190734863,1.0699650781086836,260
13.993749999999999,27.209444444444443,6.0,1.4404516413110846,261
13.926666666666666,-7.347222222222222,5.800000190734863,1.4368525758901995,262
14.177083333333332,60.71666666666667,2.4000000953674316,0.35401441015741575,263
14.165833333333333,59.18111111111111,4.599999904632568,0.29828609783473115,264
14.196250000000001,60.36277777777778,5.5,0.35401441015741575,265
14.00625,-11.266666666666667,5.300000190734863,0.6731047227595779,266
13.98125,-27.775555555555556,6.099999904632568,1.687955352521037,267
14.188333333333333,38.49944444444444,3.799999952316284,0.7572112123032866,268
13.751249999999999,-69.52694444444444,5.400000095367432,0.22857700398786962,269
14.301666666666666,23.4175,4.400000095367432,0.5550634808333458,270
14.415416666666665,45.83972222222222,6.099999904632568,1.2028062564360755,271
14.629583333333333,66.35222222222221,5.900000095367432,1.6697640662540494,272
14.459166666666667,28.992222222222225,5.400000095367432,1.58999847447999,273
14.559166666666666,33.950833333333335,5.900000095367432,2.3520404332848637,274
14.477083333333333,13.695833333333333,6.300000190734863,2.142272015157209,275
14.57875,21.404444444444444,6.300000190734863,1.7156115995922465,276
15.129166666666666,70.98305555555555,6.300000190734863,1.4655769645293437,277
14.682916666666666,-11.38,5.599999904632568,0.6731047227595779,278
14.651666666666666,-29.3575,4.300000190734863,1.0341409072515908,279
14.593333333333334,-60.69638888888888,6.199999809265137,1.523079512790054,280
15.014166666666666,44.711111111111116,6.800000190734863,0.00229977874172686,281
15.014999999999999,44.71333333333334,6.0,0.00229977874172686,282
14.957083333333332,6.483055555555556,6.099999904632568,1.5027953972399457,283
17.18625,86.25694444444444,4.199999809265137,0.8947094554147694,284
23.46,89.01555555555555,6.400000095367432,0.32849077009170974,285
15.576666666666668,51.035,6.400000095367432,0.38974251938937177,286
15.326249999999998,-38.916666666666664,5.5,2.4817751560524237,287
15.756250000000001,47.376111111111115,6.400000095367432,1.106293379369793,288
15.726250000000002,41.345,5.900000095367432,1.3918046485275728,289
15.704583333333336,31.804444444444446,5.5,1.1236404283268149,290
15.904166666666669,61.075,5.900000095367432,0.5124042459722052,291
15.610000000000003,-31.551944444444445,5.5,2.0344236709550865,292
15.735833333333334,7.89,4.199999809265137,1.6051235762947815,293
15.5075,-57.0025,6.099999904632568,1.2923887662203837,294
15.760833333333334,-4.836666666666666,5.400000095367432,3.1030008830594613,295
16.081666666666663,61.58027777777778,5.800000190734863,0.5124042459722052,296
16.009999999999998,52.50222222222222,5.900000095367432,1.1010509856332875,297
15.705000000000002,-46.3975,5.300000190734863,0.6463803366464288,298
15.823333333333334,-29.52583333333333,6.199999809265137,1.0341409072515908,299
15.954166666666666,1.3666666666666667,6.0,2.000701526781331,300
16.194999999999997,51.01,6.5,0.38974251938937177,301
16.115000000000002,29.65861111111111,6.099999904632568,1.58999847447999,302
15.67875,-65.45611111111111,6.199999809265137,1.7394737294917342,303
16.151666666666667,39.99111111111111,6.699999809265137,1.3918046485275728,304
19.05625,87.14527777777778,6.199999809265137,0.8947094554147694,305
16.219166666666666,5.656388888888889,6.0,0.7840486402326079,306
16.2725,14.946111111111112,5.599999904632568,1.429444675727415,307
16.595000000000002,62.76166666666666,6.5,1.2054392039085573,308
16.420416666666668,21.473333333333333,5.300000190734863,0.008632187633767356,309
16.42375,21.46527777777778,5.5,0.008632187633767356,310
17.30125,80.01166666666667,6.199999809265137,0.3342468431204924,311
16.455,4.908333333333334,6.300000190734863,0.009200383347981981,312
16.464166666666667,4.9094444444444445,7.199999809265137,0.009200383347981981,313
16.403333333333332,-9.979166666666666,6.099999904632568,0.18169991737075722,314
16.750833333333333,56.934999999999995,6.400000095367432,1.3447664617469404,315
16.521250000000002,-9.839444444444444,5.5,0.18169991737075722,316
16.789583333333333,53.498333333333335,6.300000190734863,1.1010509856332875,317
16.640000000000004,12.95611111111111,6.099999904632568,2.0217049128051654,318
16.532083333333336,-23.9925,6.099999904632568,0.24898221650398442,319
17.068333333333335,54.92027777777778,5.099999904632568,0.4658674484640363,320
16.520833333333336,-46.718611111111116,3.299999952316284,0.6463803366464288,321
16.61041666666667,-35.66083333333333,6.599999904632568,2.53371629962859,322
17.00375,43.94194444444444,5.0,1.6136228423667316,323
16.804583333333333,-23.99638888888889,6.300000190734863,0.24898221650398442,324
17.138749999999998,58.26361111111111,5.699999809265137,1.3447664617469404,325
17.005416666666665,32.01222222222222,6.199999809265137,0.881714143708143,326
16.988333333333333,20.739166666666666,5.5,0.8692845270211962,327
16.9425,-9.785555555555556,5.800000190734863,0.41857083760098035,328
17.0925,5.649722222222222,5.5,0.8691114617137883,329
16.949583333333333,-41.48694444444445,5.199999809265137,2.8535475865717146,330
16.827916666666667,-61.775277777777774,5.300000190734863,1.523079512790054,331
18.069583333333334,79.6738888888889,5.599999904632568,0.30153276593411876,332
17.1475,-10.182222222222222,3.4000000953674316,0.44509110859183326,333
17.37583333333333,47.24194444444444,4.199999809265137,1.106293379369793,334
17.66375,68.7786111111111,5.199999809265137,1.2422309902989517,335
17.432916666666664,35.620555555555555,2.0,2.123329266212615,336
17.09625,-55.24583333333334,3.9000000953674316,1.9671277408265289,337
17.455,19.65861111111111,5.5,1.1659360507508345,338
17.578333333333333,42.081388888888895,5.599999904632568,1.566383389337563,339
17.580833333333334,25.45777777777778,5.800000190734863,1.168828280136812,340
17.856666666666666,64.20277777777778,5.5,0.8165989930105887,341
17.77583333333333,55.14972222222222,4.300000190734863,0.4658674484640363,342
17.54791666666667,15.674166666666666,6.0,1.051749398987371,343
17.9225,65.01888888888888,5.5,0.8165989930105887,344
17.55,-8.90611111111111,6.400000095367432,1.0643018738092171,345
17.64,2.445555555555556,5.900000095367432,2.000701526781331,346
17.792916666666667,37.72416666666667,5.800000190734863,1.5459522340062741,347
17.778333333333332,31.424722222222222,5.099999904632568,0.881714143708143,348
17.530833333333334,-57.69444444444444,6.400000095367432,1.2923887662203837,349
17.863333333333333,21.034722222222225,4.599999904632568,0.8692845270211962,350
17.915,30.08972222222222,4.5,0.2892216354542426,351
17.93125,-2.2511111111111113,5.900000095367432,1.2441559911910975,352
18.29125,61.70583333333334,6.400000095367432,1.0569019482519728,353
18.141666666666666,45.33777777777778,6.099999904632568,0.9084261250833682,354
18.247916666666665,30.06416666666667,6.099999904632568,0.2892216354542426,355
19.127916666666664,79.91000000000001,6.199999809265137,0.30153276593411876,356
18.0975,-30.802222222222223,6.5,2.256354655205726,357
18.189166666666665,-37.85638888888889,5.900000095367432,2.4817751560524237,358
18.437083333333334,24.58361111111111,4.599999904632568,1.168828280136812,359
18.432916666666667,7.575277777777777,5.199999809265137,0.0065400763290588875,360
18.438750000000002,7.578333333333333,6.300000190734863,0.0065400763290588875,361
18.520833333333336,28.529722222222222,6.400000095367432,1.552791550566886,362
18.53166666666667,16.13361111111111,5.900000095367432,1.051749398987371,363
19.050416666666667,71.74388888888889,7.800000190734863,1.0808597219510079,364
18.6,-7.923055555555556,5.099999904632568,1.430126068335222,365
18.67666666666667,6.995277777777778,6.0,0.6283773684207042,366
18.705000000000002,-0.9738888888888889,5.699999809265137,1.3300734899630302,367
19.102083333333333,48.08222222222223,6.599999904632568,0.7256625793710662,368
18.79625,-45.53138888888889,4.900000095367432,1.9572723400011334,369
19.078333333333333,33.11472222222223,6.0,1.3891128137779598,370
19.27125,44.901944444444446,6.300000190734863,0.9084261250833682,371
19.151249999999997,-2.500277777777778,5.400000095367432,1.2409986034825733,372
19.350416666666664,31.744722222222222,6.699999809265137,1.376891453545165,373
20.081249999999997,77.57055555555556,6.300000190734863,1.1687867549658066,374
19.5425,47.41972222222222,6.199999809265137,0.7256625793710662,375
18.942083333333333,-68.8761111111111,4.800000190734863,1.953980465070228,376
19.45,3.6144444444444446,5.099999904632568,2.1524712785972135,377
19.695833333333333,37.38611111111111,6.400000095367432,1.024114735304717,378
19.264999999999997,-66.39805555555556,6.199999809265137,1.7394737294917342,379
20.496250000000003,76.2388888888889,6.300000190734863,1.3349736640590346,380
20.020416666666666,58.23166666666667,4.900000095367432,0.4410283331329395,381
19.866666666666667,27.264166666666668,4.699999809265137,1.518571453849301,382
20.27166666666667,64.65833333333335,6.300000190734863,1.0618036466375196,383
19.951249999999998,-0.5088888888888888,5.800000190734863,0.6962442340807667,384
20.944999999999997,78.72583333333334,6.0,1.0901880953828207,385
20.143749999999997,-3.2469444444444444,6.199999809265137,1.130189150772074,386
20.11583333333333,-11.238888888888889,6.099999904632568,1.8257205525229911,387
20.280833333333334,28.738055555555558,5.199999809265137,1.518571453849301,388
20.585,45.528888888888886,4.800000190734863,0.9401255772640854,389
20.84,58.143055555555556,6.400000095367432,0.4410283331329395,390
20.65416666666667,1.726388888888889,6.199999809265137,2.1004294119440443,391
20.645,-0.44972222222222225,6.400000095367432,0.6962442340807667,392
20.627083333333335,-19.08138888888889,6.300000190734863,3.042389693546318,393
20.919166666666666,37.715,5.5,1.024114735304717,394
20.90625,34.24583333333334,6.199999809265137,0.6177466672313942,395
20.853749999999998,20.468888888888888,5.900000095367432,1.450617161903006,396
21.44375,70.98,6.400000095367432,0.8463374858992369,397
21.483333333333334,68.13,4.699999809265137,1.533104913410938,398
20.879166666666666,-30.945555555555554,5.800000190734863,1.7579625595138522,399
21.010416666666668,-8.0075,6.199999809265137,0.1758918743241014,400
21.005833333333335,-8.183333333333334,3.5999999046325684,0.1758918743241014,401
21.454166666666666,60.23527777777778,2.5999999046325684,1.432448019128433,402
21.08583333333333,-6.914722222222222,5.900000095367432,1.0953332197145433,403
21.16583333333333,-15.660277777777779,6.099999904632568,1.086208334846257,404
21.202916666666667,-2.8486111111111114,6.099999904632568,1.130189150772074,405
21.39875,23.511666666666667,6.099999904632568,2.909191246749301,406
21.17,-41.4925,5.400000095367432,1.9483984588291927,407
21.5775,43.45777777777778,5.900000095367432,1.9636551438959242,408
21.536250000000003,34.57972222222222,6.300000190734863,0.28266409569854684,409
21.174583333333334,-44.52833333333333,6.199999809265137,1.3783901434178794,410
21.405,-14.59888888888889,4.900000095367432,1.086208334846257,411
21.563750000000002,19.172222222222224,5.300000190734863,0.12418567550629224,412
21.67375,19.240277777777777,5.5,0.12418567550629224,413
21.77583333333333,34.3775,6.199999809265137,0.28266409569854684,414
21.61375,-0.39861111111111114,6.400000095367432,0.9700708281051528,415
21.914166666666667,45.406666666666666,4.800000190734863,0.9401255772640854,416
21.860833333333332,41.10055555555556,6.400000095367432,0.767707786924179,417
21.72291666666667,3.5352777777777775,6.5,2.1004294119440443,418
